2004.2,1109.8
2112,1275.3
2482.4,1082.9
1704.9,1144.6
2268.9,1342
205.69,1740.1
2348.2,1258.4
1557.5,1262.8
1676.1,1273.7
1363.5,1673.5
1184,1151.1
1636.9,989.93
1262.4,1204.9
2895.4,1193
1879,913.24
1248.5,1069.7
1599.6,1080.3
1906.9,912.47
1901.1,1673.3
3043.2,1694.3
1198.2,769.27
2070.4,1146.2
2092.2,1156.1
2369.6,951.71
1650.7,1033
2948.1,1235.9
2423.8,1091.7
2509.5,1166
1416.4,1708.5
2144.6,1163.6
1428.9,1665.9
1504.9,1036.6
1317.7,936.89
1727.8,1361.9
2368.2,1101
2453.8,1211.8
1191.2,1214.2
1955.7,1400.3
1122.5,1250.1
19,1202.1
2940.1,1184
2348.3,1072.4
1265.7,901.78
2278.7,1617.8
2171.6,923.84
1595.3,761.36
2017.2,932.19
2414.5,1129.5
1270,944.73
1505.8,1152.4
1929.2,948.26
1583.1,1051.3
1312.9,1708.6
1908.1,1251
1846.8,946.93
1155.6,1006.3
2911,1184.3
1118.8,1088.2
2070.7,1164.7
2452,1063.1
2474.7,1222.2
1111.2,1213.1
1629.8,938.42
1508.7,1042.2
1767.1,913.57
2539.2,1137.9
2905.4,1263
2360.6,775.1
2235.4,1670.5
1729.5,1591.2
1732.3,1582.5
2024.4,755.81
1470.8,1188.6
2942.8,1200.4
2110.4,1164
2108.6,987.91
1673.7,1126
1378.4,1797.6
2353.7,1225
2383.5,1220.8
2503.4,1129.3
1738.4,892.34
1241.6,1042.2
2196,1683.4
2988.9,1297.2
1780.4,1604.1
928.64,245.17
1707.5,745.41
2218.6,1469.8
1334,1745.2
1169.3,1204.4
1740.6,1597.4
827.61,718.37
1460.3,920.52
952.11,910.33
1717.4,264.1
2214.4,1710.1
1425,1655.9
2076.1,1220
1177.7,1022.5
1757.3,1621.6
528.47,1673.2
2702.1,1547
2315,1709.2
1652.6,1282.4
2335.1,1342
1769,1605.8
1859.6,964.54
1772.3,1604.4
1395,1615.4
1205.7,1232.5
2445.1,1231.2
844.79,220.28
1090.6,1087.5
1732.6,962.84
960.76,1048
1810.3,938.92
2042.6,1146.2
1646.8,850.6
1915,1081.6
2150.2,1277.2
1426.9,1662.2
1313.1,1043.5
2952.6,1262.7
1564.8,1273.1
1350,1666.3
1644.3,1117.4
2194.1,932.25
2374.1,1174.9
2120.1,790.88
1250.5,1177.6
1235.5,1224.1
2360.7,801.11
1877.5,1620.2
1820.6,912.62
1899,1608
1693.4,1235.1
1301.3,928.87
1559.3,937.98
3046,1680.6
2352.9,792.65
1175.8,1078.5
1349.8,953.89
2131.4,1342.5
2082.4,1095.6
1397.1,1666.6
2247.9,967.32
1076.5,1222.5
1274.9,797.17
2475.1,1212.6
2480.2,1277
1234,559.17
2701.5,989.45
2700,988.92
1945,992.08
1365,903.4
1174.4,1177.8
2417.8,1295.6
734.81,1159.8
1101.1,1258.8
1183.9,1088.2
2092.2,1285.2
2468.8,1276.9
2335.3,1299
2424.6,1005.3
1673.3,1267.1
2396.4,810.02
1964.6,1052.8
2922.7,1150.4
2392.8,1062.9
1910.8,1362.1
2568,2046
1285.7,1243
1575.3,1527
1923,999.02
2908.1,1236.3
2584.7,1104.2
2041.5,1109.9
2899.4,1108.2
3044.8,1682.6
2481.6,1313.4
2333.4,1747.6
1834,1341.7
2342.5,1002.5
1132.5,1150.1
2232.4,1669.1
748.23,1423
2421.9,749.45
2226.5,976.15
1502.6,1233.4
2440.2,1259.1
2464,1110.4
2456.5,1230.7
1917.8,1154.5
2434.6,1073.1
1999.5,1303.1
1316,911.69
2065.9,559.62
1591,798.18
2529.7,1246.1
2487.4,1222.9
1202,1195.8
1578.9,1180.8
2441.3,1029.1
3036.2,1619.5
2400.2,1239.4
2565.9,1399
1196.2,1337.8
198.34,1746.4
1904.1,982.55
1406.9,559.09
1074,1141.4
1517.4,1262.9
2492.3,952.24
1501.1,559.16
1074.8,1022.1
1142,1222.4
1499.1,1281.5
2259.8,1460.2
1163.3,1231.2
2426.3,968.96
2321.9,1128.5
2155.1,1046.4
2564.6,1268.8
2386.5,1156
1210.4,1164.2
1961.5,1203.4
1195.4,1134.2
2521.4,1164.4
2875.5,1184.5
2075.9,1090.9
1807.9,900.37
1616.4,1206.9
752.39,1327.3
1561.2,903.62
1554.7,814.75
1100.5,1124.6
1914.8,1181.8
3004.8,1308.9
1881.3,755.11
933.5,1211.3
1931.6,1025.8
2489.6,1380.4
1642.9,1340
1505,718.05
263.21,719.58
1862.5,912.95
2477.2,1063.2
1935.6,931.13
2469.1,1101.5
2145,1173.7
1816.5,1389
1754.6,1433.6
3038.3,1636.2
1099,918.93
2828.3,1583
2765.5,1006.2
2035.3,1219.7
2622.6,1192.1
1656.6,1042.3
2883,822.22
1760.1,1581.4
1720.5,558.62
2663,1209.3
1070.2,1219
1659.9,996.97
1200,1079.1
957.05,1236.6
2759.8,1468.3
1780.5,967.22
1272.6,1088.2
1187.5,558.88
1462,1338.7
1276.9,1199.2
2245.9,1330.1
1156.1,1133.8
508.87,1669.4
1237.2,805.53
2048.7,1233.2
1433.9,903.51
2504,1044.9
1702.8,903.46
1637.9,789.53
2595.2,255.69
1932.9,1091
1191.3,1125.5
1647.3,815.47
1540.8,894.63
1301.1,667.01
2346.2,1137.8
1300.2,945.28
1211.3,1096.9
1735.6,981.32
2360.4,1258.2
2143.2,1136.7
1742.8,1596.5
1954.4,904.94
2650.1,255.06
1825.6,502.15
2380.3,1202.2
2944.8,1210.1
284.33,1539.9
2778.1,1419.7
1901.2,947.12
1092.3,1133
1260.4,910.65
2266.7,915.35
1705.4,1108.5
2032.2,1021.3
1290.6,1116.7
745.82,1107.1
2507.8,1147.1
1900.8,1296.9
547.05,719.64
2177.9,950.77
1634.5,1171.3
1989.2,1000.7
2067.6,1229
2887.8,1124.2
1254.5,901.47
1629.2,1359.4
2527.5,1217.6
2871.1,1204.7
1363.4,1789
669.52,720.41
2532.5,1471
2381,1057.6
869.18,250.38
1297.6,867.88
2541.6,1111.1
1211.4,1050.9
1610.2,1015.6
1686,1126.7
2951.3,1271.7
950.99,1014.1
2194.3,914.93
200.27,1734.6
2491.2,1193.4
1305.4,1692.7
2393.7,1046.3
1280.3,1091
2356.3,1020
1190.5,892.44
1251.4,1051
2425.1,951.77
1731.3,1944.5
2615.5,1243.9
2561.5,1212.2
1938.9,703.79
2912.8,1271.9
1083.5,1230.7
2952.5,1006.9
1203.6,866.69
1250.4,1204.6
2450.4,1235.9
1464.8,1657.8
1735.7,1608.6
763.89,1432.9
1210,1069.9
1762.6,1581.9
1155.1,1106.9
2321.6,1341.8
1714.6,1144.8
2335.4,853.83
2485.1,1398.8
2902.6,1331.6
2329.2,766.02
234.53,1679.3
2291.3,1741.3
1379.4,1158.9
1379,1138
559.24,1690
537.41,825.35
191.79,1203.6
1317.2,1211.2
25.667,1257.2
491.21,1203.2
2243.1,1617.9
2804.7,1211.8
1429.2,1798.9
1396.6,1128.3
2465.7,1062.9
483.95,1689.1
2916.5,1305.4
1185.8,1051.2
457.3,1604.7
1966.3,1232
2512.7,695.11
2252.3,1750.9
2539.3,228.81
411.29,1385.4
2276.4,1620.3
2198.7,1624.8
65.724,1232.1
1303.6,1618.3
1331.7,1748
113.54,1537.6
1351.8,1166.1
1700.2,355.56
2127.4,1173.1
745.79,1056.2
2140.1,967.46
853.65,631.22
241.31,632.45
1318.2,1166.2
328.83,632.42
1702.2,443.97
1407.9,1166.4
2794.1,1097.2
1396.4,1166.7
1366.4,1167.9
205.22,932.91
1070,935.16
872.72,533.93
428.62,1251.3
2248.3,1807
1615.1,2096.1
536.87,715.87
476.58,1614.3
2868.5,822.61
835.4,238.79
1443.2,1819.7
2804.3,1095.2
3049,1716
3046.7,1261.7
1004.6,964.13
2189,353.61
528.32,1592.2
2404.3,1889.7
369.71,1233.7
2922.7,1288.1
2244.2,918.91
1406.2,1251.8
2604.7,1493.2
1164.5,548.27
512.56,2065.7
1622.7,1463.4
692.26,1202.1
1614.9,2050.6
2683.8,2044.2
1090.8,1579.6
443.56,1775.9
2102.7,1024.8
1738.7,1047.3
2480.4,1153
2379.9,1853.8
1355.6,1860.4
218.31,1709.2
2530.1,815.37
930.32,238.51
2467.9,2047.1
482.4,638.79
2429.7,2122.9
2628.6,1622.9
2225.9,1162
2195.5,363.86
2178.1,1141.8
423.92,638.79
1449,1173.6
376.36,1133.6
2100,312.58
460.37,583.21
215.53,1431.8
775.85,539.13
2005.1,355.01
1873,1175.9
969.99,2191.5
1305.7,1208.3
461.38,1203.9
1414.1,1242.2
1999,1125
74.601,1155.8
2518.6,1770.4
2157.9,1257.9
1267.1,1821.2
2796.1,1204.9
870.29,777.83
846.49,638.19
641.33,1714.8
1889.8,951.55
1374.4,1627.5
1341.7,1629.3
2256.4,1627.1
2005,261.05
59.92,542.37
933.14,670.5
2331.1,1226
1398.6,1722.5
1664.8,1210.7
1458.1,891.19
474.49,821.11
1406.9,1627.3
539.21,682.12
2479.5,1728.1
641.45,638.94
2621.9,1921
590.93,767.5
1406.9,1248.2
191.04,542.66
76.156,640.4
2997.8,1868.2
1605.9,333.85
1368.9,922.19
630.59,767.39
3053.4,1201.4
1820.5,790.66
2678.1,1438.7
1531.2,1932.2
583.24,639.09
2224,893.44
391.07,706.43
1808.8,790.82
152.9,540.29
48.914,533.7
627.57,638.6
1539,911.6
1131.2,1466.1
1897.8,1822.9
658.46,732.34
32.527,948.42
812.83,453.81
1811.8,877.22
1437.3,897.56
2676.4,1107.9
